Transaction ID,Amount ($),Time (Seconds Since Last Transaction),Location,Transaction Type,Device Used,Fraud
TXN09104,2847,3391,USA,Online Purchase,Mobile,0
TXN09105,6010,823,USA,Bank Transfer,Mobile,0
TXN09106,7044,1438,India,Bank Transfer,Laptop,0
TXN09107,7319,2062,India,Online Purchase,Desktop,0
TXN09108,4249,3866,Canada,Bank Transfer,Laptop,0
TXN09109,4438,4295,China,Bank Transfer,Laptop,0
TXN09110,9621,4774,Germany,Online Purchase,Mobile,0
TXN09111,4160,4037,Canada,Online Purchase,Desktop,0
TXN09112,9532,1465,Germany,ATM Withdrawal,Laptop,0
TXN09113,1456,78,USA,ATM Withdrawal,Laptop,0
TXN09114,9642,2160,USA,Online Purchase,Laptop,0
TXN09115,6478,4631,Canada,Wire Transfer,Laptop,0
TXN09116,5800,3188,India,Online Purchase,Desktop,0
TXN09117,4185,1166,China,Online Purchase,Mobile,0
TXN09118,5090,790,China,Online Purchase,ATM Machine,0
TXN09119,874,1564,USA,Online Purchase,Mobile,0
TXN09120,6870,1323,USA,Online Purchase,ATM Machine,0
TXN09121,8673,1503,China,Online Purchase,Laptop,0
TXN09122,6227,1492,China,Online Purchase,ATM Machine,0
TXN09123,5682,1660,India,Online Purchase,Desktop,0
TXN09124,1512,1316,China,ATM Withdrawal,Desktop,0
TXN09125,4694,3063,Germany,ATM Withdrawal,Laptop,0
TXN09126,1420,125,China,ATM Withdrawal,Desktop,0
TXN09127,3780,3063,UK,Wire Transfer,Laptop,0
TXN09128,4669,519,China,Bank Transfer,ATM Machine,0
TXN09129,4011,2071,USA,Wire Transfer,Mobile,0
TXN09130,3493,4258,USA,Wire Transfer,Mobile,0
TXN09131,4572,2677,UK,Online Purchase,ATM Machine,0
TXN09132,608,2554,Germany,ATM Withdrawal,Mobile,0
TXN09133,9193,4978,China,Online Purchase,Laptop,0
TXN09134,3051,3936,China,Online Purchase,ATM Machine,0
TXN09135,8170,1045,UK,ATM Withdrawal,Laptop,0
TXN09136,6401,1788,India,Online Purchase,Mobile,0
TXN09137,7297,3536,India,Bank Transfer,Laptop,0
TXN09138,76,4579,Germany,Bank Transfer,Desktop,0
TXN09139,8133,1967,China,Wire Transfer,Mobile,1
TXN09140,2760,2357,China,ATM Withdrawal,Desktop,0
TXN09141,8671,4970,China,Bank Transfer,Desktop,0
TXN09142,9926,2251,USA,Wire Transfer,ATM Machine,0
TXN09143,6816,3488,Canada,Online Purchase,ATM Machine,0
TXN09144,6439,142,India,Wire Transfer,Laptop,0
TXN09145,8133,1004,Canada,Wire Transfer,Laptop,0
TXN09146,1641,2155,UK,Bank Transfer,Mobile,0
TXN09147,6462,2015,Canada,Wire Transfer,Laptop,0
TXN09148,784,4625,USA,ATM Withdrawal,Laptop,1
TXN09149,6117,3609,USA,Online Purchase,ATM Machine,0
TXN09150,7814,969,India,ATM Withdrawal,ATM Machine,0
TXN09151,9688,3926,China,Online Purchase,Desktop,0
TXN09152,4029,3959,Germany,ATM Withdrawal,Laptop,0
TXN09153,939,2736,Canada,Online Purchase,ATM Machine,0
TXN09154,3022,805,UK,ATM Withdrawal,Mobile,0
TXN09155,5034,1335,India,Online Purchase,Laptop,0
TXN09156,6274,3985,Germany,Bank Transfer,Mobile,0
TXN09157,7983,668,India,Wire Transfer,Desktop,0
TXN09158,9707,385,India,Wire Transfer,Desktop,0
TXN09159,4739,3125,India,Wire Transfer,ATM Machine,0
TXN09160,7971,1609,India,Wire Transfer,ATM Machine,0
TXN09161,2829,3255,China,Online Purchase,Desktop,0
TXN09162,6665,3441,USA,ATM Withdrawal,Mobile,0
TXN09163,1194,2749,Canada,ATM Withdrawal,Desktop,0
TXN09164,8490,13,India,Bank Transfer,Desktop,0
TXN09165,6353,3008,Germany,Wire Transfer,ATM Machine,0
TXN09166,537,2208,Canada,Wire Transfer,Laptop,0
TXN09167,926,4168,Germany,Bank Transfer,ATM Machine,0
TXN09168,9910,2146,Germany,Wire Transfer,ATM Machine,0
TXN09169,3584,1866,USA,Bank Transfer,Mobile,0
TXN09170,3329,101,USA,Wire Transfer,Desktop,0
TXN09171,1416,4080,Germany,ATM Withdrawal,Laptop,0
TXN09172,1251,4377,China,Bank Transfer,Laptop,0
TXN09173,5216,4979,USA,ATM Withdrawal,ATM Machine,0
TXN09174,7259,1313,USA,Wire Transfer,ATM Machine,0
TXN09175,3143,2797,China,ATM Withdrawal,Desktop,0
TXN09176,808,4705,India,ATM Withdrawal,Mobile,0
TXN09177,1533,450,USA,Online Purchase,Desktop,0
TXN09178,7219,3440,Canada,Wire Transfer,Laptop,1
TXN09179,4938,3502,Germany,Online Purchase,Mobile,0
TXN09180,2898,3168,Germany,Bank Transfer,ATM Machine,0
TXN09181,2700,121,China,Online Purchase,ATM Machine,0
TXN09182,4101,3438,Germany,Wire Transfer,Laptop,0
TXN09183,7292,3857,UK,Online Purchase,Desktop,0
TXN09184,9443,1076,Germany,Online Purchase,Mobile,0
TXN09185,6259,4414,China,Wire Transfer,Desktop,0
TXN09186,700,2723,China,ATM Withdrawal,Desktop,0
TXN09187,8729,702,China,Bank Transfer,Desktop,0
TXN09188,1505,3349,Canada,Online Purchase,ATM Machine,1
TXN09189,902,3669,UK,Wire Transfer,Laptop,0
TXN09190,8588,3266,USA,Online Purchase,Mobile,0
TXN09191,9451,21,India,Bank Transfer,Mobile,0
TXN09192,5883,2447,Germany,Bank Transfer,Laptop,0
TXN09193,4513,2250,Canada,Bank Transfer,Mobile,0
TXN09194,907,2514,USA,Online Purchase,Mobile,0
TXN09195,720,3223,China,ATM Withdrawal,Desktop,0
TXN09196,3705,4992,USA,ATM Withdrawal,Desktop,0
TXN09197,2696,1183,USA,ATM Withdrawal,Laptop,0
TXN09198,7198,2358,UK,Wire Transfer,Mobile,0
TXN09199,5788,2552,China,ATM Withdrawal,Laptop,0
TXN09200,7778,2074,Canada,ATM Withdrawal,Laptop,0
TXN09201,5023,66,Canada,Bank Transfer,Laptop,0
TXN09202,4522,4359,China,Wire Transfer,Laptop,0
TXN09203,425,472,Germany,Bank Transfer,Desktop,1
TXN09204,9673,2215,Canada,Online Purchase,ATM Machine,0
TXN09205,4190,3226,Canada,Online Purchase,Laptop,0
TXN09206,4272,343,Germany,Bank Transfer,Mobile,0
TXN09207,2525,718,Germany,Wire Transfer,ATM Machine,0
TXN09208,9297,2461,Canada,ATM Withdrawal,Desktop,0
TXN09209,9011,3737,Canada,ATM Withdrawal,ATM Machine,0
TXN09210,5650,3256,Canada,Wire Transfer,ATM Machine,0
TXN09211,6626,3266,Germany,ATM Withdrawal,Desktop,0
TXN09212,1002,4090,Canada,ATM Withdrawal,Laptop,0
TXN09213,9483,2531,USA,Bank Transfer,ATM Machine,0
TXN09214,4380,3633,USA,Online Purchase,Desktop,0
TXN09215,1783,1056,Germany,Wire Transfer,Desktop,0
TXN09216,3571,15,Germany,Wire Transfer,ATM Machine,0
TXN09217,3826,3390,Germany,ATM Withdrawal,Desktop,0
TXN09218,6643,3315,India,ATM Withdrawal,ATM Machine,0
TXN09219,1766,17,Germany,Online Purchase,ATM Machine,0
TXN09220,2383,2582,India,Wire Transfer,Desktop,0
TXN09221,2586,1780,Germany,Bank Transfer,Desktop,0
TXN09222,9093,1950,China,Online Purchase,Desktop,0
TXN09223,4194,81,UK,Bank Transfer,ATM Machine,1
TXN09224,8909,3080,Canada,Online Purchase,Mobile,0
TXN09225,2407,1019,Canada,Bank Transfer,Desktop,0
TXN09226,5979,780,USA,Bank Transfer,Desktop,0
TXN09227,4545,1825,China,Bank Transfer,Laptop,0
TXN09228,6893,3865,UK,Wire Transfer,Desktop,0
TXN09229,8137,2470,Canada,ATM Withdrawal,ATM Machine,1
TXN09230,9178,2514,Canada,Wire Transfer,Desktop,0
TXN09231,744,2131,India,Bank Transfer,Laptop,0
TXN09232,642,325,USA,ATM Withdrawal,Mobile,0
TXN09233,4278,3491,India,Bank Transfer,Mobile,0
TXN09234,4109,677,India,Online Purchase,Desktop,0
TXN09235,2911,2012,USA,ATM Withdrawal,Mobile,0
TXN09236,1673,4889,UK,Wire Transfer,ATM Machine,1
TXN09237,5601,3617,USA,Bank Transfer,Mobile,0
TXN09238,3882,3134,Germany,ATM Withdrawal,ATM Machine,0
TXN09239,1064,2705,India,Wire Transfer,Mobile,0
TXN09240,8582,1195,Germany,Online Purchase,Mobile,0
TXN09241,3092,3076,USA,Bank Transfer,ATM Machine,0
TXN09242,8017,905,USA,Wire Transfer,ATM Machine,0
TXN09243,9794,4598,Canada,ATM Withdrawal,Desktop,0
TXN09244,4271,4895,UK,Online Purchase,ATM Machine,0
TXN09245,2399,2905,India,Bank Transfer,Desktop,0
TXN09246,3563,3301,China,Wire Transfer,Laptop,0
TXN09247,5148,1124,USA,Online Purchase,ATM Machine,0
TXN09248,9409,4317,Canada,Online Purchase,Desktop,0
TXN09249,554,3058,China,Wire Transfer,Desktop,0
TXN09250,3673,2271,India,Bank Transfer,Mobile,0
TXN09251,2249,2725,Germany,Wire Transfer,ATM Machine,0
TXN09252,3783,2259,India,Online Purchase,Mobile,0
TXN09253,2637,3863,UK,Online Purchase,Desktop,0
TXN09254,6628,931,China,ATM Withdrawal,ATM Machine,0
TXN09255,6790,3647,Canada,Bank Transfer,Desktop,1
TXN09256,8025,4982,China,Wire Transfer,Mobile,0
TXN09257,3140,4358,Germany,Bank Transfer,Desktop,0
TXN09258,106,1272,Canada,Bank Transfer,Desktop,0
TXN09259,3868,3813,Germany,Online Purchase,Mobile,0
TXN09260,2718,798,USA,ATM Withdrawal,ATM Machine,0
TXN09261,5407,3135,India,Wire Transfer,Mobile,0
TXN09262,6162,3464,UK,Wire Transfer,ATM Machine,0
TXN09263,466,2588,USA,ATM Withdrawal,ATM Machine,0
TXN09264,5924,417,India,ATM Withdrawal,Laptop,0
TXN09265,4378,4134,Germany,Online Purchase,Desktop,0
TXN09266,4098,2356,UK,Online Purchase,ATM Machine,0
TXN09267,9233,4942,Germany,Wire Transfer,ATM Machine,0
TXN09268,8409,898,Canada,ATM Withdrawal,Mobile,0
TXN09269,1947,53,Germany,Bank Transfer,ATM Machine,0
TXN09270,1156,606,China,Bank Transfer,ATM Machine,0
TXN09271,5162,3678,India,ATM Withdrawal,Mobile,0
TXN09272,4309,4548,USA,Wire Transfer,ATM Machine,0
TXN09273,8128,461,China,Bank Transfer,Desktop,0
TXN09274,8644,775,Canada,Bank Transfer,Desktop,0
TXN09275,7769,4031,India,ATM Withdrawal,Mobile,0
TXN09276,7963,3328,Canada,Online Purchase,ATM Machine,0
TXN09277,4794,3323,India,Bank Transfer,Desktop,0
TXN09278,9034,2695,India,Online Purchase,Laptop,0
TXN09279,1471,3519,UK,Bank Transfer,Mobile,0
TXN09280,1169,485,China,Wire Transfer,Mobile,0
TXN09281,396,4188,USA,Online Purchase,Desktop,0
TXN09282,7202,1188,China,Wire Transfer,Mobile,0
TXN09283,9920,3728,Canada,Online Purchase,ATM Machine,0
TXN09284,4785,3997,Germany,ATM Withdrawal,Desktop,0
TXN09285,3419,2993,Canada,ATM Withdrawal,Laptop,0
TXN09286,699,1710,India,Bank Transfer,ATM Machine,0
TXN09287,7038,1990,Germany,Wire Transfer,Laptop,1
TXN09288,7272,4274,China,Online Purchase,Laptop,0
TXN09289,5674,4346,USA,Wire Transfer,Mobile,0
TXN09290,6776,4861,Germany,Wire Transfer,Laptop,1
TXN09291,9371,3639,Germany,Bank Transfer,ATM Machine,0
TXN09292,962,2715,UK,ATM Withdrawal,Desktop,0
TXN09293,6152,4187,China,Online Purchase,Desktop,1
TXN09294,5977,339,Germany,Bank Transfer,Laptop,0
TXN09295,7215,1662,China,Wire Transfer,Laptop,0
TXN09296,2494,4265,USA,ATM Withdrawal,Desktop,0
TXN09297,1864,3695,Germany,ATM Withdrawal,Laptop,0
TXN09298,3241,4876,USA,Online Purchase,ATM Machine,0
TXN09299,2607,170,Canada,ATM Withdrawal,Laptop,0
TXN09300,7839,4234,Germany,Wire Transfer,Laptop,0
TXN09301,8196,3100,India,ATM Withdrawal,ATM Machine,0
TXN09302,3993,4615,UK,Wire Transfer,Desktop,0
TXN09303,6973,3013,UK,Online Purchase,Desktop,0
TXN09304,6694,2611,UK,Wire Transfer,Laptop,0
TXN09305,666,2474,USA,ATM Withdrawal,Desktop,0
TXN09306,7753,3762,China,ATM Withdrawal,ATM Machine,0
TXN09307,6849,2689,UK,Online Purchase,Laptop,0
TXN09308,9998,4805,Canada,Online Purchase,Laptop,0
TXN09309,6322,1291,Germany,ATM Withdrawal,Laptop,0
TXN09310,7948,2036,Germany,Online Purchase,Mobile,0
TXN09311,9964,107,India,Wire Transfer,Mobile,0
TXN09312,6186,2608,USA,Bank Transfer,ATM Machine,1
TXN09313,3295,2186,Germany,Wire Transfer,Laptop,0
TXN09314,9787,1689,Germany,Wire Transfer,ATM Machine,0
TXN09315,5569,6,India,Online Purchase,Mobile,0
TXN09316,3573,523,India,Bank Transfer,Laptop,0
TXN09317,4594,3344,China,ATM Withdrawal,Mobile,0
TXN09318,4827,3896,China,Online Purchase,Laptop,1
TXN09319,5051,66,China,Wire Transfer,ATM Machine,0
TXN09320,6192,3411,Germany,Bank Transfer,ATM Machine,0
TXN09321,8036,2982,India,Online Purchase,ATM Machine,0
TXN09322,3254,4594,Canada,Wire Transfer,Mobile,0
TXN09323,1050,2816,USA,Wire Transfer,ATM Machine,0
TXN09324,2283,2018,China,ATM Withdrawal,Desktop,0
TXN09325,3639,1743,Canada,ATM Withdrawal,Desktop,0
TXN09326,2124,3510,UK,Bank Transfer,ATM Machine,0
TXN09327,7374,4082,Germany,Wire Transfer,ATM Machine,0
TXN09328,1687,3535,USA,Wire Transfer,Mobile,0
TXN09329,3104,2783,Germany,ATM Withdrawal,Laptop,0
TXN09330,9200,363,Canada,Wire Transfer,Mobile,0
TXN09331,5883,3282,China,ATM Withdrawal,Mobile,0
TXN09332,2294,1635,Canada,Wire Transfer,ATM Machine,0
TXN09333,5062,525,Canada,ATM Withdrawal,Desktop,0
TXN09334,7072,4927,Germany,ATM Withdrawal,Desktop,0
TXN09335,1599,1723,China,Bank Transfer,Desktop,0
TXN09336,9363,420,Germany,Wire Transfer,Mobile,0
TXN09337,2530,4229,China,Wire Transfer,Desktop,0
TXN09338,4658,3865,India,ATM Withdrawal,Desktop,0
TXN09339,5739,1068,India,Wire Transfer,ATM Machine,0
TXN09340,704,1401,India,ATM Withdrawal,Desktop,0
TXN09341,7817,1420,India,Bank Transfer,Laptop,0
TXN09342,3693,3134,India,Bank Transfer,ATM Machine,0
TXN09343,6714,3637,UK,ATM Withdrawal,Laptop,0
TXN09344,7378,4003,Germany,Online Purchase,Mobile,0
TXN09345,1981,630,Canada,Bank Transfer,Desktop,0
TXN09346,9705,4417,India,Wire Transfer,Mobile,0
TXN09347,8065,1835,UK,ATM Withdrawal,Mobile,0
TXN09348,4228,4132,UK,ATM Withdrawal,Desktop,0
TXN09349,1878,2354,Germany,Bank Transfer,ATM Machine,0
TXN09350,1681,3056,Germany,ATM Withdrawal,Mobile,0
TXN09351,9284,2941,China,Bank Transfer,Desktop,0
TXN09352,1738,12,China,ATM Withdrawal,Desktop,0
TXN09353,7642,2131,India,Bank Transfer,Laptop,0
TXN09354,6413,3104,USA,Wire Transfer,Mobile,0
TXN09355,6102,1432,China,Online Purchase,Mobile,0
TXN09356,2152,3158,USA,Online Purchase,Desktop,0
TXN09357,9350,1435,Canada,Online Purchase,Laptop,0
TXN09358,6194,957,China,Online Purchase,ATM Machine,0
TXN09359,6020,3859,Canada,Bank Transfer,Laptop,0
TXN09360,263,4809,UK,ATM Withdrawal,Mobile,0
TXN09361,4112,3635,UK,Online Purchase,Laptop,0
TXN09362,3552,3904,Canada,ATM Withdrawal,Mobile,0
TXN09363,2785,241,UK,Bank Transfer,ATM Machine,0
TXN09364,7688,1956,Canada,Bank Transfer,Mobile,0
TXN09365,6222,2013,USA,Online Purchase,ATM Machine,0
TXN09366,4647,4992,India,Wire Transfer,ATM Machine,0
TXN09367,6044,4066,Canada,Online Purchase,ATM Machine,0
TXN09368,8467,2804,China,ATM Withdrawal,Laptop,1
TXN09369,6486,3904,China,Online Purchase,ATM Machine,0
TXN09370,3158,1025,USA,Bank Transfer,Desktop,0
TXN09371,3369,601,Canada,Bank Transfer,Mobile,0
TXN09372,1014,2330,UK,ATM Withdrawal,Mobile,0
TXN09373,4727,2699,India,ATM Withdrawal,Mobile,0
TXN09374,3281,4695,China,ATM Withdrawal,Mobile,0
TXN09375,219,3027,India,Online Purchase,ATM Machine,0
TXN09376,9089,1143,India,Online Purchase,Laptop,0
TXN09377,5549,1012,Germany,Wire Transfer,Laptop,0
TXN09378,163,1104,India,ATM Withdrawal,Laptop,0
TXN09379,3603,1647,Canada,Wire Transfer,Laptop,0
TXN09380,8616,1701,Germany,Wire Transfer,Mobile,0
TXN09381,1294,219,USA,Bank Transfer,Desktop,0
TXN09382,3158,3589,UK,Wire Transfer,Desktop,0
TXN09383,778,727,Germany,Bank Transfer,Laptop,0
TXN09384,9184,4614,India,ATM Withdrawal,Mobile,0
TXN09385,5617,812,UK,Bank Transfer,ATM Machine,0
TXN09386,3212,4910,India,ATM Withdrawal,Laptop,0
TXN09387,2797,4710,India,Online Purchase,ATM Machine,0
TXN09388,2220,4522,Germany,Wire Transfer,ATM Machine,0
TXN09389,9240,1584,USA,ATM Withdrawal,ATM Machine,0
TXN09390,7409,4038,India,Online Purchase,Desktop,0
TXN09391,6348,883,Canada,Online Purchase,Laptop,0
TXN09392,8743,432,Germany,ATM Withdrawal,Mobile,0
TXN09393,368,4035,Canada,Bank Transfer,Mobile,1
TXN09394,859,948,Canada,ATM Withdrawal,Mobile,0
TXN09395,7508,3908,India,Wire Transfer,Laptop,0
TXN09396,4532,1668,Canada,Online Purchase,Desktop,0
TXN09397,2554,2983,UK,Bank Transfer,ATM Machine,0
TXN09398,1841,2540,USA,ATM Withdrawal,Mobile,0
TXN09399,1482,2114,India,ATM Withdrawal,Desktop,1
TXN09400,9638,391,Canada,Online Purchase,ATM Machine,0
TXN09401,339,83,USA,ATM Withdrawal,ATM Machine,0
TXN09402,5861,1003,USA,Wire Transfer,Desktop,0
TXN09403,7042,481,UK,Bank Transfer,Laptop,0
TXN09404,5276,777,UK,Wire Transfer,Laptop,0
TXN09405,4364,4090,China,Online Purchase,Desktop,0
TXN09406,6445,1755,USA,Bank Transfer,ATM Machine,0
TXN09407,7988,1249,India,Online Purchase,Mobile,0
TXN09408,4248,1137,UK,Online Purchase,Mobile,0
TXN09409,6122,2700,India,Wire Transfer,Laptop,0
TXN09410,4732,3257,USA,Bank Transfer,Mobile,0
TXN09411,1398,1536,UK,Online Purchase,ATM Machine,0
TXN09412,4195,3245,China,Wire Transfer,Desktop,0
TXN09413,8921,523,USA,Wire Transfer,ATM Machine,0
TXN09414,3245,1695,India,Bank Transfer,Mobile,0
TXN09415,4586,2253,China,ATM Withdrawal,ATM Machine,0
TXN09416,1110,4838,USA,ATM Withdrawal,Laptop,0
TXN09417,8874,3610,UK,Online Purchase,Desktop,0
TXN09418,8718,278,Canada,ATM Withdrawal,Desktop,0
TXN09419,2542,148,USA,Bank Transfer,Mobile,0
TXN09420,7780,4874,Germany,ATM Withdrawal,Mobile,0
TXN09421,3680,4515,India,Bank Transfer,ATM Machine,0
TXN09422,791,2586,UK,Online Purchase,ATM Machine,0
TXN09423,3533,3655,UK,ATM Withdrawal,Desktop,0
TXN09424,6141,3621,Germany,Bank Transfer,Laptop,0
TXN09425,4792,2440,Canada,Bank Transfer,Laptop,0
TXN09426,9791,940,China,Bank Transfer,Mobile,0
TXN09427,5005,3710,UK,Wire Transfer,Laptop,0
TXN09428,1511,4338,China,Online Purchase,Desktop,0
TXN09429,3090,1224,China,Bank Transfer,Laptop,0
TXN09430,9278,3364,China,Wire Transfer,Desktop,0
TXN09431,9302,3024,Canada,Wire Transfer,Mobile,0
TXN09432,512,1818,USA,Bank Transfer,ATM Machine,0
TXN09433,9541,3373,Germany,Online Purchase,Laptop,1
TXN09434,3895,684,India,ATM Withdrawal,Desktop,0
TXN09435,8019,1233,Germany,Wire Transfer,Mobile,0
TXN09436,633,3386,UK,Bank Transfer,Desktop,0
TXN09437,1060,617,Germany,Online Purchase,Laptop,0
TXN09438,7395,2074,India,Online Purchase,Desktop,0
TXN09439,6091,2911,USA,Bank Transfer,Mobile,0
TXN09440,5494,2018,UK,Wire Transfer,Mobile,0
TXN09441,3782,4224,USA,ATM Withdrawal,ATM Machine,0
TXN09442,3926,4509,UK,Online Purchase,ATM Machine,0
TXN09443,4028,2185,India,ATM Withdrawal,Laptop,0
TXN09444,1339,1358,USA,Online Purchase,Mobile,0
TXN09445,4124,4667,India,Online Purchase,Laptop,0
TXN09446,3377,3064,India,Online Purchase,Mobile,0
TXN09447,8105,2469,Canada,Wire Transfer,Laptop,0
TXN09448,5151,3921,Germany,Wire Transfer,Mobile,0
TXN09449,3961,4237,UK,Bank Transfer,Laptop,1
TXN09450,5094,1940,China,ATM Withdrawal,Desktop,0
TXN09451,1583,3857,China,ATM Withdrawal,ATM Machine,0
TXN09452,2644,51,USA,Bank Transfer,Desktop,0
TXN09453,2778,2977,India,Wire Transfer,ATM Machine,0
TXN09454,5312,1361,Germany,ATM Withdrawal,Laptop,0
TXN09455,6260,3737,UK,Bank Transfer,Mobile,0
TXN09456,1221,3803,USA,Online Purchase,Mobile,0
TXN09457,8977,3803,India,ATM Withdrawal,Laptop,0
TXN09458,5965,366,Canada,Wire Transfer,Mobile,0
TXN09459,1170,2956,China,ATM Withdrawal,Laptop,0
TXN09460,5987,3046,China,Online Purchase,Desktop,0
TXN09461,7051,2004,UK,Wire Transfer,Laptop,0
TXN09462,2393,2902,UK,Wire Transfer,Mobile,0
TXN09463,5886,258,UK,Bank Transfer,Mobile,0
TXN09464,3550,3460,USA,Wire Transfer,Laptop,0
TXN09465,4645,45,UK,Bank Transfer,Laptop,0
TXN09466,1105,269,USA,Wire Transfer,Laptop,0
TXN09467,5911,1335,Germany,Online Purchase,Laptop,0
TXN09468,8225,672,India,Online Purchase,ATM Machine,0
TXN09469,1089,3639,China,Online Purchase,ATM Machine,0
TXN09470,8380,235,USA,Online Purchase,Desktop,0
TXN09471,2857,3208,India,Online Purchase,ATM Machine,0
TXN09472,1970,2401,Canada,ATM Withdrawal,Mobile,0
TXN09473,1483,1418,UK,Online Purchase,ATM Machine,0
TXN09474,4898,4371,China,Wire Transfer,ATM Machine,0
TXN09475,4989,3255,Canada,Bank Transfer,Mobile,0
TXN09476,1222,440,USA,ATM Withdrawal,ATM Machine,0
TXN09477,5707,4968,UK,Wire Transfer,Laptop,0
TXN09478,9011,651,India,Online Purchase,ATM Machine,0
TXN09479,429,34,Germany,Online Purchase,ATM Machine,0
TXN09480,3669,2753,India,Wire Transfer,ATM Machine,0
TXN09481,5293,4963,USA,ATM Withdrawal,Laptop,0
TXN09482,9480,3033,Germany,Bank Transfer,Laptop,0
TXN09483,9642,4928,Germany,Bank Transfer,Desktop,0
TXN09484,1350,1111,UK,Bank Transfer,Desktop,0
TXN09485,5147,3282,India,Bank Transfer,Laptop,0
TXN09486,5199,462,USA,Online Purchase,Mobile,0
TXN09487,1371,322,Canada,ATM Withdrawal,Desktop,0
TXN09488,601,4511,Canada,Online Purchase,ATM Machine,0
TXN09489,536,1875,Germany,ATM Withdrawal,ATM Machine,0
TXN09490,7865,3040,UK,Bank Transfer,ATM Machine,0
TXN09491,1302,2238,Canada,Wire Transfer,Mobile,0
TXN09492,1664,4022,Germany,Wire Transfer,Desktop,0
TXN09493,197,1257,India,Online Purchase,Laptop,0
TXN09494,2768,2440,Canada,Wire Transfer,Laptop,0
TXN09495,8730,4010,China,Online Purchase,Mobile,0
TXN09496,8635,3241,USA,Online Purchase,Laptop,0
TXN09497,6441,4264,China,ATM Withdrawal,Mobile,1
TXN09498,6047,3303,India,Bank Transfer,Laptop,0
TXN09499,8504,2712,China,Bank Transfer,Laptop,0
TXN09500,4192,1410,India,Bank Transfer,Mobile,0
TXN09501,6983,2429,India,Bank Transfer,Laptop,0
TXN09502,447,1833,UK,ATM Withdrawal,Desktop,0
TXN09503,842,2025,China,Bank Transfer,Laptop,0
TXN09504,8998,3347,Germany,Bank Transfer,ATM Machine,0
TXN09505,8761,4994,India,Wire Transfer,Mobile,0
TXN09506,8963,3932,China,Bank Transfer,Laptop,0
TXN09507,5804,2912,Germany,Bank Transfer,Desktop,0
TXN09508,3584,4958,USA,Online Purchase,Laptop,0
TXN09509,3795,4246,Germany,Online Purchase,Laptop,0
TXN09510,5230,3214,China,Bank Transfer,ATM Machine,1
TXN09511,7760,2164,China,Online Purchase,Desktop,0
TXN09512,6828,4920,Germany,Wire Transfer,Laptop,0
TXN09513,694,1453,Germany,Wire Transfer,Laptop,0
TXN09514,4243,2754,Canada,Wire Transfer,ATM Machine,0
TXN09515,587,2902,India,ATM Withdrawal,Mobile,0
TXN09516,8017,3072,China,Wire Transfer,Mobile,0
TXN09517,237,4047,India,Bank Transfer,Mobile,0
TXN09518,2338,306,India,Wire Transfer,ATM Machine,0
TXN09519,2741,1385,USA,Wire Transfer,Mobile,0
TXN09520,9029,3368,China,Wire Transfer,Desktop,0
TXN09521,440,1575,India,Wire Transfer,Mobile,0
TXN09522,9265,873,USA,Online Purchase,Mobile,0
TXN09523,1719,169,Canada,Wire Transfer,Laptop,0
TXN09524,5792,1604,India,Wire Transfer,Desktop,0
TXN09525,1244,1031,India,Online Purchase,ATM Machine,0
TXN09526,8503,1735,Canada,Online Purchase,Desktop,0
TXN09527,5215,4443,China,ATM Withdrawal,Mobile,0
TXN09528,1430,3668,Germany,Bank Transfer,Laptop,0
TXN09529,778,4831,Canada,ATM Withdrawal,ATM Machine,0
TXN09530,6044,1277,Germany,Online Purchase,Desktop,0
TXN09531,9606,543,China,Online Purchase,Desktop,0
TXN09532,8645,355,Germany,Online Purchase,Mobile,0
TXN09533,3114,4809,UK,ATM Withdrawal,Mobile,0
TXN09534,4365,4037,Germany,Wire Transfer,ATM Machine,0
TXN09535,3315,3440,Canada,Bank Transfer,Mobile,0
TXN09536,1548,584,India,Bank Transfer,Laptop,0
TXN09537,1341,511,India,Wire Transfer,ATM Machine,0
TXN09538,8178,947,USA,Bank Transfer,Mobile,0
TXN09539,6949,3474,Canada,Wire Transfer,ATM Machine,0
TXN09540,8271,1199,China,ATM Withdrawal,Desktop,0
TXN09541,5568,2872,USA,Online Purchase,ATM Machine,0
TXN09542,5954,3996,India,Wire Transfer,Desktop,0
TXN09543,7136,3922,India,Wire Transfer,ATM Machine,0
TXN09544,490,4174,USA,Online Purchase,Mobile,1
TXN09545,5273,4536,Canada,Online Purchase,Desktop,0
TXN09546,4104,3304,UK,Bank Transfer,ATM Machine,0
TXN09547,6177,2448,Germany,Wire Transfer,Laptop,1
TXN09548,2803,3285,UK,Online Purchase,Mobile,0
TXN09549,2902,1217,UK,Bank Transfer,ATM Machine,0
TXN09550,1208,1291,UK,ATM Withdrawal,ATM Machine,0
TXN09551,8021,4222,Canada,Wire Transfer,Desktop,0
